;airline_code;flight_number;departure_airport;arrival_airport;departure_date_utc_sc;cabin_name;type_pax;nb_paxs_total;operational_capacity;physical_capacity
386;KL;571;DAR;AMS;17/09/2019;Business;local;30.0;34;34
387;KL;571;JRO;DAR;17/09/2019;Business;local;25.0;34;34
388;KL;1265;AMS;MRS;17/09/2019;Business;local;3.0;8;8
389;KL;1267;AMS;MRS;17/09/2019;Business;local;8.0;8;8
390;KL;757;AMS;PTY;17/09/2019;Business;local;28.0;30;30
391;KL;691;AMS;YYZ;17/09/2019;Business;local;27.0;35;35
392;KL;1953;AMS;ZRH;17/09/2019;Business;local;7.0;20;20
393;KL;1957;AMS;ZRH;17/09/2019;Business;local;10.0;12;12
394;KL;1959;AMS;ZRH;17/09/2019;Business;local;3.0;8;8
395;KL;1961;AMS;ZRH;17/09/2019;Business;local;12.0;12;12
396;KL;1963;AMS;ZRH;17/09/2019;Business;local;3.0;8;8
397;KL;1969;AMS;ZRH;17/09/2019;Business;local;1.0;4;4
398;KL;1105;AMS;ARN;18/09/2019;Business;local;4.0;20;20
399;KL;1107;AMS;ARN;18/09/2019;Business;local;4.0;8;8
400;KL;1109;AMS;ARN;18/09/2019;Business;local;2.0;8;8
401;KL;1115;AMS;ARN;18/09/2019;Business;local;2.0;8;8
402;KL;1117;AMS;ARN;18/09/2019;Business;local;1.0;8;8
403;KL;1121;AMS;ARN;18/09/2019;Business;local;5.0;12;12
404;KL;1665;AMS;BCN;18/09/2019;Business;local;5.0;8;8
405;KL;1669;AMS;BCN;18/09/2019;Business;local;12.0;12;12
406;KL;1673;AMS;BCN;18/09/2019;Business;local;9.0;12;12
407;KL;1675;AMS;BCN;18/09/2019;Business;local;6.0;8;8
408;KL;1681;AMS;BCN;18/09/2019;Business;local;3.0;8;8
409;KL;1985;AMS;BSL;18/09/2019;Business;local;4.0;12;12
410;KL;1987;AMS;BSL;18/09/2019;Business;local;5.0;12;12
411;KL;1989;AMS;BSL;18/09/2019;Business;local;6.0;8;8
412;KL;705;AMS;GIG;18/09/2019;Business;local;24.0;30;30
413;KL;569;AMS;JRO;18/09/2019;Business;local;31.0;34;34
414;KL;569;DAR;AMS;18/09/2019;Business;local;33.0;34;34
415;KL;569;JRO;DAR;18/09/2019;Business;local;28.0;34;34
416;KL;1265;AMS;MRS;18/09/2019;Business;local;9.0;12;12
417;KL;1269;AMS;MRS;18/09/2019;Business;local;5.0;8;8
418;KL;757;AMS;PTY;18/09/2019;Business;local;28.0;34;34
419;KL;691;AMS;YYZ;18/09/2019;Business;local;22.0;30;30
420;KL;695;AMS;YYZ;18/09/2019;Business;local;23.0;34;34
421;KL;1959;AMS;ZRH;18/09/2019;Business;local;3.0;8;8
422;KL;1963;AMS;ZRH;18/09/2019;Business;local;7.0;12;12
423;KL;1969;AMS;ZRH;18/09/2019;Business;local;3.0;8;8
424;KL;1105;AMS;ARN;19/09/2019;Business;local;3.0;20;20
425;KL;1107;AMS;ARN;19/09/2019;Business;local;5.0;8;8
426;KL;1109;AMS;ARN;19/09/2019;Business;local;7.0;12;12
427;KL;1115;AMS;ARN;19/09/2019;Business;local;16.0;24;24
428;KL;1121;AMS;ARN;19/09/2019;Business;local;3.0;12;12
429;KL;1665;AMS;BCN;19/09/2019;Business;local;3.0;8;8
430;KL;1669;AMS;BCN;19/09/2019;Business;local;13.0;16;16
431;KL;1673;AMS;BCN;19/09/2019;Business;local;10.0;16;16
432;KL;1675;AMS;BCN;19/09/2019;Business;local;10.0;12;12
433;KL;1681;AMS;BCN;19/09/2019;Business;local;7.0;7;8
434;KL;1985;AMS;BSL;19/09/2019;Business;local;3.0;8;8
435;KL;1987;AMS;BSL;19/09/2019;Business;local;8.0;12;12
436;KL;1989;AMS;BSL;19/09/2019;Business;local;5.0;8;8
437;KL;1991;AMS;BSL;19/09/2019;Business;local;3.0;8;8
438;KL;705;AMS;GIG;19/09/2019;Business;local;23.0;30;30
439;KL;571;AMS;JRO;19/09/2019;Business;local;34.0;34;34
440;KL;571;DAR;AMS;19/09/2019;Business;local;27.0;34;34
441;KL;571;JRO;DAR;19/09/2019;Business;local;17.0;34;34
442;KL;1265;AMS;MRS;19/09/2019;Business;local;8.0;12;12
443;KL;1267;AMS;MRS;19/09/2019;Business;local;2.0;8;8
444;KL;1269;AMS;MRS;19/09/2019;Business;local;10.0;12;12
445;KL;757;AMS;PTY;19/09/2019;Business;local;24.0;34;34
446;KL;691;AMS;YYZ;19/09/2019;Business;local;29.0;30;30
447;KL;1953;AMS;ZRH;19/09/2019;Business;local;2.0;12;12
448;KL;1957;AMS;ZRH;19/09/2019;Business;local;7.0;12;12
449;KL;1959;AMS;ZRH;19/09/2019;Business;local;12.0;16;16
450;KL;1961;AMS;ZRH;19/09/2019;Business;local;9.0;20;20
451;KL;1963;AMS;ZRH;19/09/2019;Business;local;11.0;16;16
452;KL;1969;AMS;ZRH;19/09/2019;Business;local;6.0;12;12
453;KL;1509;AMS;ALC;07/09/2019;Economy;local;170.0;173;174
454;KL;1105;AMS;ARN;07/09/2019;Economy;local;97.0;156;156
455;KL;1107;AMS;ARN;07/09/2019;Economy;local;117.0;124;124
456;KL;1109;AMS;ARN;07/09/2019;Economy;local;161.0;162;162
457;KL;1115;AMS;ARN;07/09/2019;Economy;local;157.0;168;168
458;KL;1117;AMS;ARN;07/09/2019;Economy;local;93.0;96;96
459;KL;1121;AMS;ARN;07/09/2019;Economy;local;160.0;174;174
460;KL;1665;AMS;BCN;07/09/2019;Economy;local;160.0;168;168
461;KL;1669;AMS;BCN;07/09/2019;Economy;local;170.0;168;168
462;KL;1673;AMS;BCN;07/09/2019;Economy;local;128.0;124;124
463;KL;1675;AMS;BCN;07/09/2019;Economy;local;172.0;174;174
464;KL;1681;AMS;BCN;07/09/2019;Economy;local;123.0;124;124
465;KL;1985;AMS;BSL;07/09/2019;Economy;local;83.0;88;88
466;KL;1987;AMS;BSL;07/09/2019;Economy;local;81.0;80;80
467;KL;1989;AMS;BSL;07/09/2019;Economy;local;90.0;92;92
468;KL;1991;AMS;BSL;07/09/2019;Economy;local;86.0;92;92
469;KL;1569;AMS;CAG;07/09/2019;Economy;local;91.0;96;96
470;KL;705;AMS;GIG;07/09/2019;Economy;local;273.0;264;264
471;KL;569;AMS;JRO;07/09/2019;Economy;local;288.0;306;306
472;KL;569;DAR;AMS;07/09/2019;Economy;local;284.0;306;306
473;KL;569;JRO;DAR;07/09/2019;Economy;local;152.0;306;306
474;KL;1265;AMS;MRS;07/09/2019;Economy;local;171.0;174;174
475;KL;1267;AMS;MRS;07/09/2019;Economy;local;173.0;180;180
476;KL;1269;AMS;MRS;07/09/2019;Economy;local;147.0;174;174
477;KL;757;AMS;PTY;07/09/2019;Economy;local;291.0;286;286
478;KL;691;AMS;YYZ;07/09/2019;Economy;local;375.0;373;373
479;KL;1953;AMS;ZRH;07/09/2019;Economy;local;87.0;92;92
480;KL;1957;AMS;ZRH;07/09/2019;Economy;local;158.0;162;162
481;KL;1959;AMS;ZRH;07/09/2019;Economy;local;96.0;88;88
482;KL;1961;AMS;ZRH;07/09/2019;Economy;local;168.0;168;168
483;KL;1969;AMS;ZRH;07/09/2019;Economy;local;94.0;92;92
484;KL;1507;AMS;ALC;08/09/2019;Economy;local;170.0;174;174
485;KL;1105;AMS;ARN;08/09/2019;Economy;local;142.0;168;168
486;KL;1109;AMS;ARN;08/09/2019;Economy;local;155.0;156;156
487;KL;1115;AMS;ARN;08/09/2019;Economy;local;166.0;168;168
488;KL;1117;AMS;ARN;08/09/2019;Economy;local;182.0;180;180
489;KL;1121;AMS;ARN;08/09/2019;Economy;local;177.0;174;174
490;KL;1665;AMS;BCN;08/09/2019;Economy;local;172.0;174;174
491;KL;1669;AMS;BCN;08/09/2019;Economy;local;170.0;168;168
492;KL;1673;AMS;BCN;08/09/2019;Economy;local;161.0;168;168
493;KL;1675;AMS;BCN;08/09/2019;Economy;local;161.0;159;168
494;KL;1681;AMS;BCN;08/09/2019;Economy;local;175.0;174;174
495;KL;1985;AMS;BSL;08/09/2019;Economy;local;81.0;84;84
496;KL;1987;AMS;BSL;08/09/2019;Economy;local;78.0;76;76
497;KL;1989;AMS;BSL;08/09/2019;Economy;local;86.0;80;80
498;KL;1991;AMS;BSL;08/09/2019;Economy;local;95.0;92;92
499;KL;1569;AMS;CAG;08/09/2019;Economy;local;77.0;80;80
500;KL;705;AMS;GIG;08/09/2019;Economy;local;265.0;264;264
501;KL;567;AMS;JRO;08/09/2019;Economy;local;363.0;374;374
502;KL;567;DAR;AMS;08/09/2019;Economy;local;327.0;374;374
503;KL;567;JRO;DAR;08/09/2019;Economy;local;216.0;374;374
504;KL;1265;AMS;MRS;08/09/2019;Economy;local;172.0;168;168
505;KL;1267;AMS;MRS;08/09/2019;Economy;local;181.0;180;180
506;KL;1269;AMS;MRS;08/09/2019;Economy;local;128.0;130;130
507;KL;757;AMS;PTY;08/09/2019;Economy;local;322.0;286;286
508;KL;691;AMS;YYZ;08/09/2019;Economy;local;267.0;262;262
509;KL;1953;AMS;ZRH;08/09/2019;Economy;local;98.0;130;130
510;KL;1957;AMS;ZRH;08/09/2019;Economy;local;125.0;124;124
511;KL;1959;AMS;ZRH;08/09/2019;Economy;local;92.0;92;92
512;KL;1961;AMS;ZRH;08/09/2019;Economy;local;178.0;180;180
513;KL;1963;AMS;ZRH;08/09/2019;Economy;local;97.0;92;92
514;KL;1969;AMS;ZRH;08/09/2019;Economy;local;97.0;92;92
515;KL;1105;AMS;ARN;09/09/2019;Economy;local;162.0;168;168
516;KL;1107;AMS;ARN;09/09/2019;Economy;local;156.0;162;162
517;KL;1109;AMS;ARN;09/09/2019;Economy;local;141.0;156;156
518;KL;1115;AMS;ARN;09/09/2019;Economy;local;166.0;168;168
519;KL;1117;AMS;ARN;09/09/2019;Economy;local;154.0;124;124
520;KL;1121;AMS;ARN;09/09/2019;Economy;local;136.0;130;130
521;KL;1665;AMS;BCN;09/09/2019;Economy;local;151.0;162;162
522;KL;1669;AMS;BCN;09/09/2019;Economy;local;167.0;168;168
523;KL;1673;AMS;BCN;09/09/2019;Economy;local;151.0;162;162
524;KL;1675;AMS;BCN;09/09/2019;Economy;local;174.0;174;174
525;KL;1681;AMS;BCN;09/09/2019;Economy;local;182.0;174;174
526;KL;1985;AMS;BSL;09/09/2019;Economy;local;90.0;88;88
527;KL;1987;AMS;BSL;09/09/2019;Economy;local;77.0;80;80
528;KL;1989;AMS;BSL;09/09/2019;Economy;local;84.0;80;80
529;KL;1991;AMS;BSL;09/09/2019;Economy;local;98.0;92;92
530;KL;705;AMS;GIG;09/09/2019;Economy;local;273.0;264;264
531;KL;569;AMS;JRO;09/09/2019;Economy;local;284.0;306;306
532;KL;569;DAR;AMS;09/09/2019;Economy;local;263.0;306;306
533;KL;569;JRO;DAR;09/09/2019;Economy;local;143.0;306;306
534;KL;1265;AMS;MRS;09/09/2019;Economy;local;168.0;174;174
535;KL;1267;AMS;MRS;09/09/2019;Economy;local;164.0;174;174
536;KL;1269;AMS;MRS;09/09/2019;Economy;local;135.0;130;130
537;KL;757;AMS;PTY;09/09/2019;Economy;local;359.0;374;374
538;KL;691;AMS;YYZ;09/09/2019;Economy;local;264.0;262;262
539;KL;695;AMS;YYZ;09/09/2019;Economy;local;244.0;232;233
540;KL;1953;AMS;ZRH;09/09/2019;Economy;local;125.0;124;124
541;KL;1957;AMS;ZRH;09/09/2019;Economy;local;132.0;130;130
542;KL;1959;AMS;ZRH;09/09/2019;Economy;local;84.0;84;84
543;KL;1961;AMS;ZRH;09/09/2019;Economy;local;177.0;174;174
544;KL;1963;AMS;ZRH;09/09/2019;Economy;local;134.0;130;130
545;KL;1969;AMS;ZRH;09/09/2019;Economy;local;98.0;96;96
546;KL;1105;AMS;ARN;10/09/2019;Economy;local;148.0;156;156
547;KL;1107;AMS;ARN;10/09/2019;Economy;local;125.0;124;124
548;KL;1109;AMS;ARN;10/09/2019;Economy;local;157.0;156;156
549;KL;1115;AMS;ARN;10/09/2019;Economy;local;145.0;144;144
550;KL;1117;AMS;ARN;10/09/2019;Economy;local;169.0;168;168
551;KL;1121;AMS;ARN;10/09/2019;Economy;local;174.0;174;174
552;KL;1665;AMS;BCN;10/09/2019;Economy;local;169.0;174;174
553;KL;1669;AMS;BCN;10/09/2019;Economy;local;172.0;174;174
554;KL;1673;AMS;BCN;10/09/2019;Economy;local;181.0;180;180
555;KL;1675;AMS;BCN;10/09/2019;Economy;local;187.0;174;174
556;KL;1681;AMS;BCN;10/09/2019;Economy;local;166.0;174;174
557;KL;1985;AMS;BSL;10/09/2019;Economy;local;74.0;84;84
558;KL;1987;AMS;BSL;10/09/2019;Economy;local;84.0;76;76
559;KL;1989;AMS;BSL;10/09/2019;Economy;local;78.0;76;76
560;KL;1991;AMS;BSL;10/09/2019;Economy;local;94.0;92;92
561;KL;705;AMS;GIG;10/09/2019;Economy;local;267.0;264;264
562;KL;571;AMS;JRO;10/09/2019;Economy;local;273.0;286;286
563;KL;571;DAR;AMS;10/09/2019;Economy;local;260.0;286;286
564;KL;571;JRO;DAR;10/09/2019;Economy;local;179.0;286;286
565;KL;1265;AMS;MRS;10/09/2019;Economy;local;152.0;168;168
566;KL;1267;AMS;MRS;10/09/2019;Economy;local;170.0;174;174
567;KL;1269;AMS;MRS;10/09/2019;Economy;local;120.0;130;130
568;KL;757;AMS;PTY;10/09/2019;Economy;local;267.0;286;286
569;KL;691;AMS;YYZ;10/09/2019;Economy;local;373.0;373;373
570;KL;1953;AMS;ZRH;10/09/2019;Economy;local;92.0;130;130
571;KL;1957;AMS;ZRH;10/09/2019;Economy;local;157.0;156;156
572;KL;1959;AMS;ZRH;10/09/2019;Economy;local;87.0;92;92
573;KL;1961;AMS;ZRH;10/09/2019;Economy;local;174.0;174;174
574;KL;1963;AMS;ZRH;10/09/2019;Economy;local;123.0;124;124
575;KL;1969;AMS;ZRH;10/09/2019;Economy;local;90.0;92;92
576;KL;1105;AMS;ARN;11/09/2019;Economy;local;66.0;156;156
577;KL;1107;AMS;ARN;11/09/2019;Economy;local;124.0;124;124
578;KL;1115;AMS;ARN;11/09/2019;Economy;local;178.0;174;174
579;KL;1117;AMS;ARN;11/09/2019;Economy;local;175.0;168;168
580;KL;1121;AMS;ARN;11/09/2019;Economy;local;179.0;174;174
581;KL;1665;AMS;BCN;11/09/2019;Economy;local;160.0;174;174
582;KL;1669;AMS;BCN;11/09/2019;Economy;local;173.0;174;174
583;KL;1673;AMS;BCN;11/09/2019;Economy;local;173.0;174;174
584;KL;1675;AMS;BCN;11/09/2019;Economy;local;170.0;168;168
585;KL;1681;AMS;BCN;11/09/2019;Economy;local;177.0;174;174
586;KL;1985;AMS;BSL;11/09/2019;Economy;local;78.0;88;88
587;KL;1987;AMS;BSL;11/09/2019;Economy;local;70.0;68;68
588;KL;1989;AMS;BSL;11/09/2019;Economy;local;81.0;80;80
589;KL;1991;AMS;BSL;11/09/2019;Economy;local;81.0;92;92
590;KL;705;AMS;GIG;11/09/2019;Economy;local;268.0;264;264
591;KL;569;AMS;JRO;11/09/2019;Economy;local;316.0;374;374
592;KL;569;DAR;AMS;11/09/2019;Economy;local;324.0;374;374
593;KL;569;JRO;DAR;11/09/2019;Economy;local;180.0;374;374
594;KL;1265;AMS;MRS;11/09/2019;Economy;local;148.0;162;162
595;KL;1267;AMS;MRS;11/09/2019;Economy;local;163.0;174;174
596;KL;1269;AMS;MRS;11/09/2019;Economy;local;126.0;130;130
597;KL;757;AMS;PTY;11/09/2019;Economy;local;259.0;374;374
598;KL;691;AMS;YYZ;11/09/2019;Economy;local;255.0;262;262
599;KL;695;AMS;YYZ;11/09/2019;Economy;local;286.0;286;286
600;KL;1953;AMS;ZRH;11/09/2019;Economy;local;66.0;112;112
601;KL;1957;AMS;ZRH;11/09/2019;Economy;local;142.0;156;156
602;KL;1959;AMS;ZRH;11/09/2019;Economy;local;88.0;84;84
603;KL;1961;AMS;ZRH;11/09/2019;Economy;local;150.0;162;162
604;KL;1963;AMS;ZRH;11/09/2019;Economy;local;126.0;130;130
605;KL;1969;AMS;ZRH;11/09/2019;Economy;local;93.0;92;92
606;KL;1105;AMS;ARN;12/09/2019;Economy;local;104.0;156;156
607;KL;1107;AMS;ARN;12/09/2019;Economy;local;111.0;156;156
608;KL;1109;AMS;ARN;12/09/2019;Economy;local;131.0;162;162
609;KL;1115;AMS;ARN;12/09/2019;Economy;local;154.0;168;168
610;KL;1117;AMS;ARN;12/09/2019;Economy;local;177.0;180;180
611;KL;1121;AMS;ARN;12/09/2019;Economy;local;156.0;174;174
612;KL;1665;AMS;BCN;12/09/2019;Economy;local;163.0;167;168
613;KL;1669;AMS;BCN;12/09/2019;Economy;local;168.0;168;168
614;KL;1673;AMS;BCN;12/09/2019;Economy;local;157.0;162;162
615;KL;1675;AMS;BCN;12/09/2019;Economy;local;169.0;174;174
616;KL;1681;AMS;BCN;12/09/2019;Economy;local;181.0;174;174
617;KL;1985;AMS;BSL;12/09/2019;Economy;local;66.0;88;88
618;KL;1987;AMS;BSL;12/09/2019;Economy;local;81.0;80;80
619;KL;1989;AMS;BSL;12/09/2019;Economy;local;77.0;80;80
620;KL;1991;AMS;BSL;12/09/2019;Economy;local;97.0;92;92
621;KL;705;AMS;GIG;12/09/2019;Economy;local;241.0;264;264
622;KL;571;AMS;JRO;12/09/2019;Economy;local;271.0;306;306
623;KL;571;DAR;AMS;12/09/2019;Economy;local;291.0;306;306
624;KL;571;JRO;DAR;12/09/2019;Economy;local;183.0;306;306
625;KL;1265;AMS;MRS;12/09/2019;Economy;local;175.0;174;174
626;KL;1267;AMS;MRS;12/09/2019;Economy;local;169.0;174;174
627;KL;1269;AMS;MRS;12/09/2019;Economy;local;130.0;130;130
628;KL;757;AMS;PTY;12/09/2019;Economy;local;288.0;286;286
629;KL;691;AMS;YYZ;12/09/2019;Economy;local;268.0;262;262
630;KL;1953;AMS;ZRH;12/09/2019;Economy;local;102.0;118;118
631;KL;1957;AMS;ZRH;12/09/2019;Economy;local;118.0;118;118
632;KL;1959;AMS;ZRH;12/09/2019;Economy;local;89.0;92;92
633;KL;1961;AMS;ZRH;12/09/2019;Economy;local;113.0;124;124
634;KL;1963;AMS;ZRH;12/09/2019;Economy;local;130.0;130;130
635;KL;1969;AMS;ZRH;12/09/2019;Economy;local;94.0;96;96
636;KL;1105;AMS;ARN;13/09/2019;Economy;local;102.0;156;156
637;KL;1107;AMS;ARN;13/09/2019;Economy;local;128.0;130;130
638;KL;1109;AMS;ARN;13/09/2019;Economy;local;129.0;130;130
639;KL;1115;AMS;ARN;13/09/2019;Economy;local;162.0;180;180
640;KL;1117;AMS;ARN;13/09/2019;Economy;local;181.0;180;180
641;KL;1121;AMS;ARN;13/09/2019;Economy;local;135.0;168;168
642;KL;1665;AMS;BCN;13/09/2019;Economy;local;153.0;162;162
643;KL;1669;AMS;BCN;13/09/2019;Economy;local;159.0;168;168
644;KL;1673;AMS;BCN;13/09/2019;Economy;local;163.0;168;168
645;KL;1675;AMS;BCN;13/09/2019;Economy;local;170.0;168;168
646;KL;1681;AMS;BCN;13/09/2019;Economy;local;167.0;168;168
647;KL;1985;AMS;BSL;13/09/2019;Economy;local;74.0;80;80
648;KL;1987;AMS;BSL;13/09/2019;Economy;local;74.0;80;80
649;KL;1989;AMS;BSL;13/09/2019;Economy;local;78.0;80;80
650;KL;1991;AMS;BSL;13/09/2019;Economy;local;88.0;88;88
651;KL;705;AMS;GIG;13/09/2019;Economy;local;230.0;264;264
652;KL;567;AMS;JRO;13/09/2019;Economy;local;357.0;374;374
653;KL;567;DAR;AMS;13/09/2019;Economy;local;353.0;374;374
654;KL;567;JRO;DAR;13/09/2019;Economy;local;208.0;374;374
655;KL;1265;AMS;MRS;13/09/2019;Economy;local;167.0;168;168
656;KL;1267;AMS;MRS;13/09/2019;Economy;local;172.0;174;174
657;KL;1269;AMS;MRS;13/09/2019;Economy;local;119.0;130;130
658;KL;757;AMS;PTY;13/09/2019;Economy;local;284.0;374;374
659;KL;691;AMS;YYZ;13/09/2019;Economy;local;263.0;262;262
660;KL;695;AMS;YYZ;13/09/2019;Economy;local;217.0;232;233
661;KL;1953;AMS;ZRH;13/09/2019;Economy;local;108.0;124;124
662;KL;1957;AMS;ZRH;13/09/2019;Economy;local;156.0;156;156
663;KL;1959;AMS;ZRH;13/09/2019;Economy;local;86.0;88;88
664;KL;1961;AMS;ZRH;13/09/2019;Economy;local;159.0;174;174
665;KL;1963;AMS;ZRH;13/09/2019;Economy;local;129.0;130;130
666;KL;1969;AMS;ZRH;13/09/2019;Economy;local;89.0;88;88
667;KL;1509;AMS;ALC;14/09/2019;Economy;local;129.0;130;130
668;KL;1105;AMS;ARN;14/09/2019;Economy;local;56.0;156;156
669;KL;1107;AMS;ARN;14/09/2019;Economy;local;134.0;156;156
670;KL;1109;AMS;ARN;14/09/2019;Economy;local;157.0;174;174
671;KL;1115;AMS;ARN;14/09/2019;Economy;local;157.0;180;180
672;KL;1117;AMS;ARN;14/09/2019;Economy;local;101.0;92;92
673;KL;1121;AMS;ARN;14/09/2019;Economy;local;171.0;174;174
674;KL;1665;AMS;BCN;14/09/2019;Economy;local;160.0;174;174
675;KL;1669;AMS;BCN;14/09/2019;Economy;local;174.0;174;174
676;KL;1673;AMS;BCN;14/09/2019;Economy;local;170.0;168;168
677;KL;1675;AMS;BCN;14/09/2019;Economy;local;171.0;174;174
678;KL;1681;AMS;BCN;14/09/2019;Economy;local;153.0;174;174
679;KL;1985;AMS;BSL;14/09/2019;Economy;local;68.0;80;80
680;KL;1987;AMS;BSL;14/09/2019;Economy;local;73.0;72;72
681;KL;1989;AMS;BSL;14/09/2019;Economy;local;79.0;92;92
682;KL;1991;AMS;BSL;14/09/2019;Economy;local;65.0;92;92
683;KL;1569;AMS;CAG;14/09/2019;Economy;local;83.0;96;96
684;KL;705;AMS;GIG;14/09/2019;Economy;local;253.0;264;264
685;KL;569;AMS;JRO;14/09/2019;Economy;local;294.0;306;306
686;KL;569;DAR;AMS;14/09/2019;Economy;local;298.0;306;306
687;KL;569;JRO;DAR;14/09/2019;Economy;local;239.0;306;306
688;KL;1265;AMS;MRS;14/09/2019;Economy;local;163.0;174;174
689;KL;1267;AMS;MRS;14/09/2019;Economy;local;152.0;174;174
690;KL;1269;AMS;MRS;14/09/2019;Economy;local;100.0;156;156
691;KL;757;AMS;PTY;14/09/2019;Economy;local;295.0;286;286
692;KL;691;AMS;YYZ;14/09/2019;Economy;local;373.0;373;373
693;KL;1953;AMS;ZRH;14/09/2019;Economy;local;60.0;88;88
694;KL;1957;AMS;ZRH;14/09/2019;Economy;local;167.0;168;168
695;KL;1959;AMS;ZRH;14/09/2019;Economy;local;87.0;92;92
696;KL;1961;AMS;ZRH;14/09/2019;Economy;local;151.0;168;168
697;KL;1969;AMS;ZRH;14/09/2019;Economy;local;95.0;96;96
698;KL;1507;AMS;ALC;15/09/2019;Economy;local;179.0;173;174
699;KL;1105;AMS;ARN;15/09/2019;Economy;local;109.0;156;156
700;KL;1109;AMS;ARN;15/09/2019;Economy;local;167.0;174;174
701;KL;1115;AMS;ARN;15/09/2019;Economy;local;173.0;180;180
702;KL;1117;AMS;ARN;15/09/2019;Economy;local;180.0;180;180
703;KL;1121;AMS;ARN;15/09/2019;Economy;local;175.0;174;174
704;KL;1665;AMS;BCN;15/09/2019;Economy;local;164.0;162;162
705;KL;1669;AMS;BCN;15/09/2019;Economy;local;157.0;156;156
706;KL;1673;AMS;BCN;15/09/2019;Economy;local;171.0;168;168
707;KL;1675;AMS;BCN;15/09/2019;Economy;local;165.0;162;162
708;KL;1681;AMS;BCN;15/09/2019;Economy;local;178.0;174;174
709;KL;1985;AMS;BSL;15/09/2019;Economy;local;83.0;84;84
710;KL;1987;AMS;BSL;15/09/2019;Economy;local;67.0;72;72
711;KL;1989;AMS;BSL;15/09/2019;Economy;local;78.0;80;80
712;KL;1991;AMS;BSL;15/09/2019;Economy;local;99.0;96;96
713;KL;1569;AMS;CAG;15/09/2019;Economy;local;75.0;80;80
714;KL;705;AMS;GIG;15/09/2019;Economy;local;258.0;264;264
715;KL;567;AMS;JRO;15/09/2019;Economy;local;359.0;374;374
716;KL;567;DAR;AMS;15/09/2019;Economy;local;332.0;374;374
717;KL;567;JRO;DAR;15/09/2019;Economy;local;234.0;374;374
718;KL;1265;AMS;MRS;15/09/2019;Economy;local;163.0;174;174
719;KL;1267;AMS;MRS;15/09/2019;Economy;local;175.0;174;174
720;KL;1269;AMS;MRS;15/09/2019;Economy;local;133.0;130;130
721;KL;757;AMS;PTY;15/09/2019;Economy;local;295.0;286;286
722;KL;691;AMS;YYZ;15/09/2019;Economy;local;251.0;262;262
723;KL;1953;AMS;ZRH;15/09/2019;Economy;local;111.0;124;124
724;KL;1957;AMS;ZRH;15/09/2019;Economy;local;174.0;168;168
725;KL;1959;AMS;ZRH;15/09/2019;Economy;local;96.0;96;96
726;KL;1961;AMS;ZRH;15/09/2019;Economy;local;175.0;174;174
727;KL;1963;AMS;ZRH;15/09/2019;Economy;local;89.0;88;88
728;KL;1969;AMS;ZRH;15/09/2019;Economy;local;84.0;92;92
729;KL;1105;AMS;ARN;16/09/2019;Economy;local;166.0;174;174
730;KL;1107;AMS;ARN;16/09/2019;Economy;local;130.0;130;130
731;KL;1109;AMS;ARN;16/09/2019;Economy;local;172.0;168;168
732;KL;1115;AMS;ARN;16/09/2019;Economy;local;179.0;180;180
733;KL;1117;AMS;ARN;16/09/2019;Economy;local;177.0;180;180
734;KL;1121;AMS;ARN;16/09/2019;Economy;local;175.0;174;174
735;KL;1665;AMS;BCN;16/09/2019;Economy;local;149.0;156;156
736;KL;1669;AMS;BCN;16/09/2019;Economy;local;158.0;162;162
737;KL;1673;AMS;BCN;16/09/2019;Economy;local;172.0;174;174
738;KL;1675;AMS;BCN;16/09/2019;Economy;local;169.0;168;168
739;KL;1681;AMS;BCN;16/09/2019;Economy;local;176.0;180;180
740;KL;1985;AMS;BSL;16/09/2019;Economy;local;94.0;88;88
741;KL;1987;AMS;BSL;16/09/2019;Economy;local;73.0;72;72
742;KL;1989;AMS;BSL;16/09/2019;Economy;local;83.0;80;80
743;KL;1991;AMS;BSL;16/09/2019;Economy;local;99.0;96;96
744;KL;705;AMS;GIG;16/09/2019;Economy;local;260.0;264;264
745;KL;569;AMS;JRO;16/09/2019;Economy;local;268.0;306;306
746;KL;569;DAR;AMS;16/09/2019;Economy;local;290.0;306;306
747;KL;569;JRO;DAR;16/09/2019;Economy;local;200.0;306;306
748;KL;1265;AMS;MRS;16/09/2019;Economy;local;172.0;174;174
749;KL;1267;AMS;MRS;16/09/2019;Economy;local;160.0;168;168
750;KL;1269;AMS;MRS;16/09/2019;Economy;local;125.0;130;130
751;KL;757;AMS;PTY;16/09/2019;Economy;local;315.0;374;374
752;KL;691;AMS;YYZ;16/09/2019;Economy;local;259.0;262;262
753;KL;695;AMS;YYZ;16/09/2019;Economy;local;233.0;233;233
754;KL;1953;AMS;ZRH;16/09/2019;Economy;local;123.0;124;124
755;KL;1957;AMS;ZRH;16/09/2019;Economy;local;125.0;124;124
756;KL;1959;AMS;ZRH;16/09/2019;Economy;local;90.0;92;92
757;KL;1961;AMS;ZRH;16/09/2019;Economy;local;124.0;124;124
758;KL;1963;AMS;ZRH;16/09/2019;Economy;local;132.0;130;130
759;KL;1969;AMS;ZRH;16/09/2019;Economy;local;98.0;96;96
760;KL;1105;AMS;ARN;17/09/2019;Economy;local;75.0;156;156
761;KL;1107;AMS;ARN;17/09/2019;Economy;local;123.0;156;156
762;KL;1109;AMS;ARN;17/09/2019;Economy;local;139.0;162;162
763;KL;1115;AMS;ARN;17/09/2019;Economy;local;168.0;174;174
