"leg_id";"type";"aircraft";"depAirport";"arrAirport";"depTime";"arrTime"
"________20180808AF1555ALGCDG01 ";"LEG";"FGRHS";"ALG ";"CDG ";"2018-08-08T08:35:00Z";"2018-08-08T11:00:00Z"
"________20180808AF1455ALGCDG01 ";"LEG";"FGRXM";"ALG ";"CDG ";"2018-08-08T09:30:00Z";"2018-08-08T11:55:00Z"
"________20180808AF1355ALGCDG01 ";"LEG";"FGRHT";"ALG ";"CDG ";"2018-08-08T04:45:00Z";"2018-08-08T07:10:00Z"
"________20180809AF1855ALGCDG01 ";"LEG";"FGRHN";"ALG ";"CDG ";"2018-08-09T10:40:00Z";"2018-08-09T13:00:00Z"
"________20180809AF1755ALGCDG01 ";"LEG";"FGRHZ";"ALG ";"CDG ";"2018-08-09T17:55:00Z";"2018-08-09T20:20:00Z"
"________20180809AF1355ALGCDG01 ";"LEG";"FGRHS";"ALG ";"CDG ";"2018-08-09T04:45:00Z";"2018-08-09T07:10:00Z"
"________20180805AF1141AMSCDG01 ";"LEG";"FGRXM";"AMS ";"CDG ";"2018-08-05T16:45:00Z";"2018-08-05T18:00:00Z"
"________20180805AF1441AMSCDG01 ";"LEG";"FGRHK";"AMS ";"CDG ";"2018-08-05T18:30:00Z";"2018-08-05T19:50:00Z"
"________20180806AF1441AMSCDG01 ";"LEG";"FGRHF";"AMS ";"CDG ";"2018-08-06T18:30:00Z";"2018-08-06T19:50:00Z"
"________20180807AF1341AMSCDG01 ";"LEG";"FGRXM";"AMS ";"CDG ";"2018-08-07T08:35:00Z";"2018-08-07T09:55:00Z"
"________20180807AF1441AMSCDG01 ";"LEG";"FGRXM";"AMS ";"CDG ";"2018-08-07T18:30:00Z";"2018-08-07T19:50:00Z"
"________20180810AF1441AMSCDG01 ";"LEG";"FGRHM";"AMS ";"CDG ";"2018-08-10T18:30:00Z";"2018-08-10T19:50:00Z"
"________20180808AF1141AMSCDG01 ";"LEG";"FGRHY";"AMS ";"CDG ";"2018-08-08T16:45:00Z";"2018-08-08T18:00:00Z"
"________20180808AF1441AMSCDG01 ";"LEG";"FGRHM";"AMS ";"CDG ";"2018-08-08T18:30:00Z";"2018-08-08T19:50:00Z"
"________20180809AF1141AMSCDG01 ";"LEG";"FGRXA";"AMS ";"CDG ";"2018-08-09T16:45:00Z";"2018-08-09T18:00:00Z"
"________20180809AF1441AMSCDG01 ";"LEG";"FGRXL";"AMS ";"CDG ";"2018-08-09T18:30:00Z";"2018-08-09T19:50:00Z"
"________20180805AF1533ATHCDG01 ";"LEG";"FGRHM";"ATH ";"CDG ";"2018-08-05T12:03:00Z";"2018-08-05T15:23:00Z"
"________20180805AF1033ATHCDG01 ";"LEG";"FGRHV";"ATH ";"CDG ";"2018-08-05T02:52:00Z";"2018-08-05T06:19:00Z"
"________20180805AF1233ATHCDG01 ";"LEG";"FGRHR";"ATH ";"CDG ";"2018-08-05T08:58:00Z";"2018-08-05T12:16:00Z"
"________20180805AF1463ARNCDG01 ";"LEG";"FGRHM";"ARN ";"CDG ";"2018-08-05T03:59:00Z";"2018-08-05T06:39:00Z"
"________20180805AF1263ARNCDG01 ";"LEG";"FGRHV";"ARN ";"CDG ";"2018-08-05T10:52:00Z";"2018-08-05T13:21:00Z"
"________20180806AF1463ARNCDG01 ";"LEG";"FGRHS";"ARN ";"CDG ";"2018-08-06T04:05:00Z";"2018-08-06T06:50:00Z"
"________20180807AF1833ATHCDG01 ";"LEG";"FGRHM";"ATH ";"CDG ";"2018-08-07T14:30:00Z";"2018-08-07T17:55:00Z"
"________20180807AF1433ATHCDG01 ";"LEG";"FGRHS";"ATH ";"CDG ";"2018-08-07T15:15:00Z";"2018-08-07T18:40:00Z"
"________20180807AF1533ATHCDG01 ";"LEG";"FGRHK";"ATH ";"CDG ";"2018-08-07T11:45:00Z";"2018-08-07T15:10:00Z"
"________20180807AF1033ATHCDG01 ";"LEG";"FGRHO";"ATH ";"CDG ";"2018-08-07T03:00:00Z";"2018-08-07T06:30:00Z"
"________20180807AF1333ATHCDG01 ";"LEG";"FGRHV";"ATH ";"CDG ";"2018-08-07T16:55:00Z";"2018-08-07T20:20:00Z"
"________20180807AF1463ARNCDG01 ";"LEG";"FGRHK";"ARN ";"CDG ";"2018-08-07T04:05:00Z";"2018-08-07T06:50:00Z"
"________20180806AF1833ATHCDG01 ";"LEG";"FGRHY";"ATH ";"CDG ";"2018-08-06T14:30:00Z";"2018-08-06T17:55:00Z"
"________20180807AF1063ARNCDG01 ";"LEG";"FGRHY";"ARN ";"CDG ";"2018-08-07T17:40:00Z";"2018-08-07T20:20:00Z"
"________20180806AF1233ATHCDG01 ";"LEG";"FGRHV";"ATH ";"CDG ";"2018-08-06T08:50:00Z";"2018-08-06T12:15:00Z"
"________20180806AF1333ATHCDG01 ";"LEG";"FGRHR";"ATH ";"CDG ";"2018-08-06T16:55:00Z";"2018-08-06T20:20:00Z"
"________20180810AF1463ARNCDG01 ";"LEG";"FGRHV";"ARN ";"CDG ";"2018-08-10T04:05:00Z";"2018-08-10T06:50:00Z"
"________20180810AF1533ATHCDG01 ";"LEG";"FGRHV";"ATH ";"CDG ";"2018-08-10T11:45:00Z";"2018-08-10T15:10:00Z"
"________20180810AF1033ATHCDG01 ";"LEG";"FGRHH";"ATH ";"CDG ";"2018-08-10T03:00:00Z";"2018-08-10T06:30:00Z"
"________20180810AF1233ATHCDG01 ";"LEG";"FGRHO";"ATH ";"CDG ";"2018-08-10T08:50:00Z";"2018-08-10T12:15:00Z"
"________20180810AF1333ATHCDG01 ";"LEG";"FGRXA";"ATH ";"CDG ";"2018-08-10T16:55:00Z";"2018-08-10T20:20:00Z"
"________20180808AF1463ARNCDG01 ";"LEG";"FGRXK";"ARN ";"CDG ";"2018-08-08T04:05:00Z";"2018-08-08T06:50:00Z"
"________20180809AF1833ATHCDG01 ";"LEG";"FGRHM";"ATH ";"CDG ";"2018-08-09T14:30:00Z";"2018-08-09T17:55:00Z"
"________20180809AF1533ATHCDG01 ";"LEG";"FGRXL";"ATH ";"CDG ";"2018-08-09T11:45:00Z";"2018-08-09T15:10:00Z"
"________20180809AF1033ATHCDG01 ";"LEG";"FGRXJ";"ATH ";"CDG ";"2018-08-09T03:00:00Z";"2018-08-09T06:30:00Z"
"________20180809AF1333ATHCDG01 ";"LEG";"FGRHY";"ATH ";"CDG ";"2018-08-09T16:55:00Z";"2018-08-09T20:20:00Z"
"________20180809AF1463ARNCDG01 ";"LEG";"FGRHK";"ARN ";"CDG ";"2018-08-09T04:05:00Z";"2018-08-09T06:50:00Z"
"________20180808AF1833ATHCDG01 ";"LEG";"FGRHV";"ATH ";"CDG ";"2018-08-08T14:30:00Z";"2018-08-08T17:55:00Z"
"________20180809AF1263ARNCDG01 ";"LEG";"FGRHV";"ARN ";"CDG ";"2018-08-09T10:40:00Z";"2018-08-09T13:20:00Z"
"________20180808AF1533ATHCDG01 ";"LEG";"FGRXK";"ATH ";"CDG ";"2018-08-08T11:45:00Z";"2018-08-08T15:10:00Z"
"________20180808AF1033ATHCDG01 ";"LEG";"FGRHO";"ATH ";"CDG ";"2018-08-08T03:00:00Z";"2018-08-08T06:30:00Z"
"________20180808AF1233ATHCDG01 ";"LEG";"FGRHL";"ATH ";"CDG ";"2018-08-08T08:50:00Z";"2018-08-08T12:15:00Z"
"________20180805AF1229BLQCDG01 ";"LEG";"FGRXM";"BLQ ";"CDG ";"2018-08-05T07:54:00Z";"2018-08-05T09:33:00Z"
"________20180807AF7629BODCDG01 ";"LEG";"FGRHR";"BOD ";"CDG ";"2018-08-07T12:15:00Z";"2018-08-07T13:35:00Z"
"________20180806AF1229BLQCDG01 ";"LEG";"FGRHY";"BLQ ";"CDG ";"2018-08-06T07:45:00Z";"2018-08-06T09:30:00Z"
"________20180806AF7629BODCDG01 ";"LEG";"FGRHK";"BOD ";"CDG ";"2018-08-06T12:15:00Z";"2018-08-06T13:35:00Z"
"________20180810AF1229BLQCDG01 ";"LEG";"FGRXD";"BLQ ";"CDG ";"2018-08-10T07:45:00Z";"2018-08-10T09:30:00Z"
"________20180809AF1229BLQCDG01 ";"LEG";"FGRHM";"BLQ ";"CDG ";"2018-08-09T07:45:00Z";"2018-08-09T09:30:00Z"
"________20180809AF7629BODCDG01 ";"LEG";"FGRHZ";"BOD ";"CDG ";"2018-08-09T12:15:00Z";"2018-08-09T13:35:00Z"
"________20180809AF1329BLQCDG01 ";"LEG";"FGRHH";"BLQ ";"CDG ";"2018-08-09T15:50:00Z";"2018-08-09T17:35:00Z"
"________20180809AF1289BRICDG01 ";"LEG";"FGRXJ";"BRI ";"CDG ";"2018-08-09T15:50:00Z";"2018-08-09T18:05:00Z"
"________20180805AF1495BUDCDG01 ";"LEG";"FGRHT";"BUD ";"CDG ";"2018-08-05T16:15:00Z";"2018-08-05T18:35:00Z"
"________20180805AF1395BUDCDG01 ";"LEG";"FGRXL";"BUD ";"CDG ";"2018-08-05T07:45:00Z";"2018-08-05T10:06:00Z"
"________20180806AF1165BHXCDG01 ";"LEG";"FGRXF";"BHX ";"CDG ";"2018-08-06T07:10:00Z";"2018-08-06T08:30:00Z"
"________20180807AF7625BODCDG01 ";"LEG";"FGRHY";"BOD ";"CDG ";"2018-08-07T08:15:00Z";"2018-08-07T09:35:00Z"
"________20180806AF7625BODCDG01 ";"LEG";"FGRHF";"BOD ";"CDG ";"2018-08-06T08:15:00Z";"2018-08-06T09:35:00Z"
"________20180809AF1165BHXCDG01 ";"LEG";"FGRHL";"BHX ";"CDG ";"2018-08-09T07:10:00Z";"2018-08-09T08:30:00Z"
"________20180807AF7737BESCDG01 ";"LEG";"FGRXM";"BES ";"CDG ";"2018-08-07T04:05:00Z";"2018-08-07T05:25:00Z"
"________20180809AF7627BODCDG01 ";"LEG";"FGRHF";"BOD ";"CDG ";"2018-08-09T09:35:00Z";"2018-08-09T10:55:00Z"
"________20180809AF7637BODCDG01 ";"LEG";"FGRHV";"BOD ";"CDG ";"2018-08-09T16:15:00Z";"2018-08-09T17:35:00Z"
"________20180810AF7621BODCDG01 ";"LEG";"FGRXA";"BOD ";"CDG ";"2018-08-10T04:00:00Z";"2018-08-10T05:20:00Z"
"________20180809AF7621BODCDG01 ";"LEG";"FGRHY";"BOD ";"CDG ";"2018-08-09T04:00:00Z";"2018-08-09T05:20:00Z"
"________20180805AF1253BGOCDG01 ";"LEG";"FGRXA";"BGO ";"CDG ";"2018-08-05T15:40:00Z";"2018-08-05T18:00:00Z"
"________20180806AF1253BGOCDG01 ";"LEG";"FGRHU";"BGO ";"CDG ";"2018-08-06T15:40:00Z";"2018-08-06T18:00:00Z"
"________20180807AF1253BGOCDG01 ";"LEG";"FGRHF";"BGO ";"CDG ";"2018-08-07T15:50:00Z";"2018-08-07T18:10:00Z"
"________20180810AF1253BGOCDG01 ";"LEG";"FGRHZ";"BGO ";"CDG ";"2018-08-10T15:40:00Z";"2018-08-10T18:00:00Z"
"________20180808AF1253BGOCDG01 ";"LEG";"FGRHO";"BGO ";"CDG ";"2018-08-08T15:40:00Z";"2018-08-08T18:00:00Z"
"________20180810AF1854CDGALG01 ";"LEG";"FGRHY";"CDG ";"ALG ";"2018-08-10T07:15:00Z";"2018-08-10T09:30:00Z"
"________20180810AF1754CDGALG01 ";"LEG";"FGRHH";"CDG ";"ALG ";"2018-08-10T14:30:00Z";"2018-08-10T16:45:00Z"
"________20180810AF1554CDGALG01 ";"LEG";"FGRXL";"CDG ";"ALG ";"2018-08-10T05:10:00Z";"2018-08-10T07:25:00Z"
"________20180810AF1354CDGALG01 ";"LEG";"FGRXL";"CDG ";"ALG ";"2018-08-10T18:50:00Z";"2018-08-10T21:10:00Z"
"________20180805AF1854CDGALG01 ";"LEG";"FGRXJ";"CDG ";"ALG ";"2018-08-05T07:22:00Z";"2018-08-05T09:37:00Z"
"________20180805AF1554CDGALG01 ";"LEG";"FGRHH";"CDG ";"ALG ";"2018-08-05T05:21:00Z";"2018-08-05T07:40:00Z"
"________20180805AF1354CDGALG01 ";"LEG";"FGRHH";"CDG ";"ALG ";"2018-08-05T18:50:00Z";"2018-08-05T21:10:00Z"
"________20180806AF1854CDGALG01 ";"LEG";"FGRHN";"CDG ";"ALG ";"2018-08-06T07:15:00Z";"2018-08-06T09:30:00Z"
"________20180806AF1754CDGALG01 ";"LEG";"FGRHT";"CDG ";"ALG ";"2018-08-06T14:30:00Z";"2018-08-06T16:45:00Z"
"________20180806AF1554CDGALG01 ";"LEG";"FGRHZ";"CDG ";"ALG ";"2018-08-06T05:10:00Z";"2018-08-06T07:25:00Z"
"________20180806AF1354CDGALG01 ";"LEG";"FGRXK";"CDG ";"ALG ";"2018-08-06T18:50:00Z";"2018-08-06T21:10:00Z"
"________20180807AF1854CDGALG01 ";"LEG";"FGRHB";"CDG ";"ALG ";"2018-08-07T07:15:00Z";"2018-08-07T09:30:00Z"
"________20180807AF1754CDGALG01 ";"LEG";"FGRHR";"CDG ";"ALG ";"2018-08-07T14:30:00Z";"2018-08-07T16:45:00Z"
"________20180807AF1554CDGALG01 ";"LEG";"FGRHH";"CDG ";"ALG ";"2018-08-07T05:10:00Z";"2018-08-07T07:25:00Z"
"________20180807AF1354CDGALG01 ";"LEG";"FGRHT";"CDG ";"ALG ";"2018-08-07T18:50:00Z";"2018-08-07T21:10:00Z"
"________20180808AF1854CDGALG01 ";"LEG";"FGRXD";"CDG ";"ALG ";"2018-08-08T07:15:00Z";"2018-08-08T09:30:00Z"
"________20180808AF1754CDGALG01 ";"LEG";"FGRHL";"CDG ";"ALG ";"2018-08-08T14:30:00Z";"2018-08-08T16:45:00Z"
"________20180808AF1554CDGALG01 ";"LEG";"FGRHS";"CDG ";"ALG ";"2018-08-08T05:10:00Z";"2018-08-08T07:25:00Z"
"________20180808AF1454CDGALG01 ";"LEG";"FGRXM";"CDG ";"ALG ";"2018-08-08T06:00:00Z";"2018-08-08T08:15:00Z"
"________20180808AF1354CDGALG01 ";"LEG";"FGRHS";"CDG ";"ALG ";"2018-08-08T18:50:00Z";"2018-08-08T21:10:00Z"
"________20180809AF1854CDGALG01 ";"LEG";"FGRHN";"CDG ";"ALG ";"2018-08-09T07:15:00Z";"2018-08-09T09:30:00Z"
"________20180809AF1754CDGALG01 ";"LEG";"FGRHZ";"CDG ";"ALG ";"2018-08-09T14:30:00Z";"2018-08-09T16:45:00Z"
"________20180809AF1354CDGALG01 ";"LEG";"FGRHN";"CDG ";"ALG ";"2018-08-09T18:50:00Z";"2018-08-09T21:10:00Z"
"________20180807AF1597CMNCDG01 ";"LEG";"FGRHT";"CMN ";"CDG ";"2018-08-07T14:50:00Z";"2018-08-07T17:50:00Z"
"________20180806AF1597CMNCDG01 ";"LEG";"FGRXK";"CMN ";"CDG ";"2018-08-06T14:50:00Z";"2018-08-06T17:50:00Z"
"________20180805AF1597CMNCDG01 ";"LEG";"FGRHB";"CMN ";"CDG ";"2018-08-05T14:50:00Z";"2018-08-05T17:50:00Z"
"________20180805AF1197CMNCDG01 ";"LEG";"FGRXF";"CMN ";"CDG ";"2018-08-05T17:10:00Z";"2018-08-05T20:10:00Z"
"________20180810AF1597CMNCDG01 ";"LEG";"FGRHS";"CMN ";"CDG ";"2018-08-10T14:50:00Z";"2018-08-10T17:50:00Z"
"________20180810AF1497CMNCDG01 ";"LEG";"FGRHS";"CMN ";"CDG ";"2018-08-10T06:40:00Z";"2018-08-10T09:45:00Z"
"________20180809AF1597CMNCDG01 ";"LEG";"FGRXK";"CMN ";"CDG ";"2018-08-09T14:50:00Z";"2018-08-09T17:50:00Z"
"________20180809AF1197CMNCDG01 ";"LEG";"FGRXM";"CMN ";"CDG ";"2018-08-09T17:10:00Z";"2018-08-09T20:10:00Z"
"________20180808AF1597CMNCDG01 ";"LEG";"FGRHR";"CMN ";"CDG ";"2018-08-08T14:50:00Z";"2018-08-08T17:50:00Z"
"________20180808AF1197CMNCDG01 ";"LEG";"FGRHB";"CMN ";"CDG ";"2018-08-08T17:10:00Z";"2018-08-08T20:10:00Z"
"________20180806AF1291CTACDG01 ";"LEG";"FGRHO";"CTA ";"CDG ";"2018-08-06T14:50:00Z";"2018-08-06T17:35:00Z"
"________20180805AF1351CPHCDG01 ";"LEG";"FGRHS";"CPH ";"CDG ";"2018-08-05T04:04:00Z";"2018-08-05T06:03:00Z"
"________20180806AF1851CPHCDG01 ";"LEG";"FGRHF";"CPH ";"CDG ";"2018-08-06T13:05:00Z";"2018-08-06T15:05:00Z"
"________20180806AF1351CPHCDG01 ";"LEG";"FGRHR";"CPH ";"CDG ";"2018-08-06T04:05:00Z";"2018-08-06T06:05:00Z"
"________20180807AF1351CPHCDG01 ";"LEG";"FGRHV";"CPH ";"CDG ";"2018-08-07T04:05:00Z";"2018-08-07T06:05:00Z"
"________20180810AF1851CPHCDG01 ";"LEG";"FGRHF";"CPH ";"CDG ";"2018-08-10T13:05:00Z";"2018-08-10T15:05:00Z"
"________20180810AF1351CPHCDG01 ";"LEG";"FGRXC";"CPH ";"CDG ";"2018-08-10T04:05:00Z";"2018-08-10T06:05:00Z"
"________20180810AF1291CTACDG01 ";"LEG";"FGRXM";"CTA ";"CDG ";"2018-08-10T14:50:00Z";"2018-08-10T17:35:00Z"
"________20180809AF1751CPHCDG01 ";"LEG";"FGRXC";"CPH ";"CDG ";"2018-08-09T07:50:00Z";"2018-08-09T09:50:00Z"
"________20180809AF1351CPHCDG01 ";"LEG";"FGRHF";"CPH ";"CDG ";"2018-08-09T04:05:00Z";"2018-08-09T06:05:00Z"
"________20180808AF1291CTACDG01 ";"LEG";"FGRHK";"CTA ";"CDG ";"2018-08-08T14:50:00Z";"2018-08-08T17:35:00Z"
"________20180806AF1252CDGBGO01 ";"LEG";"FGRHU";"CDG ";"BGO ";"2018-08-06T12:40:00Z";"2018-08-06T14:55:00Z"
"________20180807AF1252CDGBGO01 ";"LEG";"FGRHF";"CDG ";"BGO ";"2018-08-07T12:50:00Z";"2018-08-07T15:05:00Z"
"________20180805AF1252CDGBGO01 ";"LEG";"FGRXA";"CDG ";"BGO ";"2018-08-05T12:50:00Z";"2018-08-05T15:03:00Z"
"________20180810AF1252CDGBGO01 ";"LEG";"FGRHZ";"CDG ";"BGO ";"2018-08-10T12:40:00Z";"2018-08-10T14:55:00Z"
"________20180808AF1252CDGBGO01 ";"LEG";"FGRHO";"CDG ";"BGO ";"2018-08-08T12:40:00Z";"2018-08-08T14:55:00Z"
"________20180808AF1146CDGWAW01 ";"LEG";"FGRXJ";"CDG ";"WAW ";"2018-08-08T07:35:00Z";"2018-08-08T09:50:00Z"
"________20180809AF1346CDGWAW01 ";"LEG";"FGRXC";"CDG ";"WAW ";"2018-08-09T11:10:00Z";"2018-08-09T13:25:00Z"
"________20180809AF1146CDGWAW01 ";"LEG";"FGRHK";"CDG ";"WAW ";"2018-08-09T07:35:00Z";"2018-08-09T09:50:00Z"
"________20180805AF1146CDGWAW01 ";"LEG";"FGRHF";"CDG ";"WAW ";"2018-08-05T07:43:00Z";"2018-08-05T09:51:00Z"
"________20180806AF1146CDGWAW01 ";"LEG";"FGRHS";"CDG ";"WAW ";"2018-08-06T07:35:00Z";"2018-08-06T09:50:00Z"
"________20180807AF1146CDGWAW01 ";"LEG";"FGRHO";"CDG ";"WAW ";"2018-08-07T07:35:00Z";"2018-08-07T09:50:00Z"
"________20180810AF1146CDGWAW01 ";"LEG";"FGRHH";"CDG ";"WAW ";"2018-08-10T07:35:00Z";"2018-08-10T09:50:00Z"
"________20180807AF1560CDGZAG01 ";"LEG";"FGRXL";"CDG ";"ZAG ";"2018-08-07T10:30:00Z";"2018-08-07T12:25:00Z"
"________20180805AF1144CDGSVO01 ";"LEG";"FGRXK";"CDG ";"SVO ";"2018-08-05T17:30:00Z";"2018-08-05T21:05:00Z"
"________20180805AF1044CDGSVO01 ";"LEG";"FGRXK";"CDG ";"SVO ";"2018-08-05T07:37:00Z";"2018-08-05T11:11:00Z"
"________20180805AF1844CDGSVO01 ";"LEG";"FGRXJ";"CDG ";"SVO ";"2018-08-05T18:40:00Z";"2018-08-05T22:25:00Z"
"________20180806AF1144CDGSVO01 ";"LEG";"FGRXC";"CDG ";"SVO ";"2018-08-06T17:30:00Z";"2018-08-06T21:05:00Z"
"________20180806AF1044CDGSVO01 ";"LEG";"FGRXC";"CDG ";"SVO ";"2018-08-06T07:30:00Z";"2018-08-06T11:10:00Z"
"________20180806AF1844CDGSVO01 ";"LEG";"FGRHN";"CDG ";"SVO ";"2018-08-06T18:40:00Z";"2018-08-06T22:25:00Z"
"________20180807AF1144CDGSVO01 ";"LEG";"FGRXF";"CDG ";"SVO ";"2018-08-07T17:30:00Z";"2018-08-07T21:05:00Z"
"________20180807AF1044CDGSVO01 ";"LEG";"FGRXD";"CDG ";"SVO ";"2018-08-07T07:30:00Z";"2018-08-07T11:10:00Z"
"________20180807AF1844CDGSVO01 ";"LEG";"FGRHB";"CDG ";"SVO ";"2018-08-07T18:40:00Z";"2018-08-07T22:25:00Z"
"________20180810AF1144CDGSVO01 ";"LEG";"FGRHR";"CDG ";"SVO ";"2018-08-10T17:30:00Z";"2018-08-10T21:05:00Z"
"________20180810AF1044CDGSVO01 ";"LEG";"FGRHR";"CDG ";"SVO ";"2018-08-10T07:30:00Z";"2018-08-10T11:10:00Z"
"________20180810AF1844CDGSVO01 ";"LEG";"FGRXF";"CDG ";"SVO ";"2018-08-10T18:40:00Z";"2018-08-10T22:25:00Z"
"________20180808AF1144CDGSVO01 ";"LEG";"FGRHH";"CDG ";"SVO ";"2018-08-08T17:30:00Z";"2018-08-08T21:05:00Z"
"________20180808AF1044CDGSVO01 ";"LEG";"FGRHN";"CDG ";"SVO ";"2018-08-08T07:30:00Z";"2018-08-08T11:10:00Z"
"________20180808AF1844CDGSVO01 ";"LEG";"FGRXF";"CDG ";"SVO ";"2018-08-08T18:40:00Z";"2018-08-08T22:25:00Z"
"________20180809AF1144CDGSVO01 ";"LEG";"FGRHL";"CDG ";"SVO ";"2018-08-09T17:30:00Z";"2018-08-09T21:05:00Z"
"________20180809AF1044CDGSVO01 ";"LEG";"FGRHT";"CDG ";"SVO ";"2018-08-09T07:30:00Z";"2018-08-09T11:10:00Z"
"________20180809AF1844CDGSVO01 ";"LEG";"FGRXF";"CDG ";"SVO ";"2018-08-09T18:40:00Z";"2018-08-09T22:25:00Z"
"________20180805AF1428CDGOPO01 ";"LEG";"FGRXA";"CDG ";"OPO ";"2018-08-05T06:11:00Z";"2018-08-05T08:24:00Z"
"________20180807AF1382CDGPRG01 ";"LEG";"FGRHM";"CDG ";"PRG ";"2018-08-07T05:20:00Z";"2018-08-07T07:00:00Z"
"________20180808AF1582CDGPRG01 ";"LEG";"FGRXK";"CDG ";"PRG ";"2018-08-08T16:10:00Z";"2018-08-08T17:45:00Z"
"________20180809AF1817DUBCDG01 ";"LEG";"FGRHB";"DUB ";"CDG ";"2018-08-09T13:10:00Z";"2018-08-09T14:55:00Z"
"________20180809AF1287DBVCDG01 ";"LEG";"FGRXF";"DBV ";"CDG ";"2018-08-09T14:05:00Z";"2018-08-09T16:35:00Z"
"________20180806AF7587FSCCDG01 ";"LEG";"FGRHU";"FSC ";"CDG ";"2018-08-06T10:05:00Z";"2018-08-06T11:55:00Z"
"________20180808AF7587FSCCDG01 ";"LEG";"FGRHO";"FSC ";"CDG ";"2018-08-08T10:05:00Z";"2018-08-08T11:55:00Z"
"________20180805AF1643GVACDG01 ";"LEG";"FGRHK";"GVA ";"CDG ";"2018-08-05T08:43:00Z";"2018-08-05T09:53:00Z"
"________20180805AF1443GVACDG01 ";"LEG";"FGRXM";"GVA ";"CDG ";"2018-08-05T12:56:00Z";"2018-08-05T13:54:00Z"
"________20180805AF1243GVACDG01 ";"LEG";"FGRHF";"GVA ";"CDG ";"2018-08-05T05:19:00Z";"2018-08-05T06:26:00Z"
"________20180806AF1643GVACDG01 ";"LEG";"FGRHL";"GVA ";"CDG ";"2018-08-06T08:25:00Z";"2018-08-06T09:40:00Z"
"________20180806AF1243GVACDG01 ";"LEG";"FGRHU";"GVA ";"CDG ";"2018-08-06T05:20:00Z";"2018-08-06T06:35:00Z"
"________20180807AF1343GVACDG01 ";"LEG";"FGRHO";"GVA ";"CDG ";"2018-08-07T16:05:00Z";"2018-08-07T17:20:00Z"
"________20180808AF1643GVACDG01 ";"LEG";"FGRHZ";"GVA ";"CDG ";"2018-08-08T08:25:00Z";"2018-08-08T09:40:00Z"
"________20180808AF1343GVACDG01 ";"LEG";"FGRXJ";"GVA ";"CDG ";"2018-08-08T16:05:00Z";"2018-08-08T17:20:00Z"
"________20180809AF1643GVACDG01 ";"LEG";"FGRHO";"GVA ";"CDG ";"2018-08-09T08:25:00Z";"2018-08-09T09:40:00Z"
"________20180809AF1343GVACDG01 ";"LEG";"FGRHK";"GVA ";"CDG ";"2018-08-09T16:05:00Z";"2018-08-09T17:20:00Z"
"________20180805AF1511HAMCDG01 ";"LEG";"FGRHF";"HAM ";"CDG ";"2018-08-05T16:10:00Z";"2018-08-05T17:45:00Z"
"________20180805AF1611HAMCDG01 ";"LEG";"FGRHT";"HAM ";"CDG ";"2018-08-05T04:03:00Z";"2018-08-05T05:35:00Z"
"________20180807AF1511HAMCDG01 ";"LEG";"FGRXK";"HAM ";"CDG ";"2018-08-07T16:10:00Z";"2018-08-07T17:45:00Z"
"________20180807AF1711HAMCDG01 ";"LEG";"FGRHL";"HAM ";"CDG ";"2018-08-07T12:40:00Z";"2018-08-07T14:15:00Z"
"________20180806AF1511HAMCDG01 ";"LEG";"FGRHS";"HAM ";"CDG ";"2018-08-06T16:10:00Z";"2018-08-06T17:45:00Z"
"________20180806AF1711HAMCDG01 ";"LEG";"FGRXL";"HAM ";"CDG ";"2018-08-06T12:40:00Z";"2018-08-06T14:15:00Z"
"________20180810AF1511HAMCDG01 ";"LEG";"FGRHO";"HAM ";"CDG ";"2018-08-10T16:10:00Z";"2018-08-10T17:45:00Z"
"________20180810AF1711HAMCDG01 ";"LEG";"FGRXJ";"HAM ";"CDG ";"2018-08-10T12:40:00Z";"2018-08-10T14:15:00Z"
"________20180808AF1511HAMCDG01 ";"LEG";"FGRXL";"HAM ";"CDG ";"2018-08-08T16:10:00Z";"2018-08-08T17:45:00Z"
"________20180805AF1191IBZCDG01 ";"LEG";"FGRXL";"IBZ ";"CDG ";"2018-08-05T14:00:00Z";"2018-08-05T15:55:00Z"
"________20180808AF1191IBZCDG01 ";"LEG";"FGRHU";"IBZ ";"CDG ";"2018-08-08T14:00:00Z";"2018-08-08T15:55:00Z"
"________20180807AF1596CDGCMN01 ";"LEG";"FGRHT";"CDG ";"CMN ";"2018-08-07T10:45:00Z";"2018-08-07T13:50:00Z"
"________20180806AF1596CDGCMN01 ";"LEG";"FGRXK";"CDG ";"CMN ";"2018-08-06T10:45:00Z";"2018-08-06T13:50:00Z"
"________20180805AF1596CDGCMN01 ";"LEG";"FGRHB";"CDG ";"CMN ";"2018-08-05T11:07:00Z";"2018-08-05T13:57:00Z"
"________20180805AF1196CDGCMN01 ";"LEG";"FGRXF";"CDG ";"CMN ";"2018-08-05T13:41:00Z";"2018-08-05T16:42:00Z"
"________20180810AF1596CDGCMN01 ";"LEG";"FGRHS";"CDG ";"CMN ";"2018-08-10T10:45:00Z";"2018-08-10T13:50:00Z"
